triplet_id,participation,task,trial,stim1_name,stim2_name,stim3_name,choice,response_time,catch_trial_flag,token,survey_code
18411,grateful-sloth,set6,18,122,214,139,139,3.936,False,p11,8553.0
18413,grateful-sloth,set6,20,219,183,197,219,3.706,False,p11,8553.0
18414,grateful-sloth,set7,0,95,39,180,95,6.543,False,p11,8553.0
18418,grateful-sloth,set7,4,15,174,76,15,3.599,False,p11,8553.0
18420,grateful-sloth,set7,6,20,133,96,20,4.02,False,p11,8553.0
18421,grateful-sloth,set7,7,227,5,108,5,5.714,False,p11,8553.0
18424,grateful-sloth,set7,10,169,210,78,78,3.236,False,p11,8553.0
18426,grateful-sloth,set7,12,54,106,111,111,4.315,False,p11,8553.0
18427,grateful-sloth,set7,13,79,155,120,155,3.905,False,p11,8553.0
18428,grateful-sloth,set7,14,177,144,191,144,4.407,False,p11,8553.0
18430,grateful-sloth,set7,16,1,220,177,220,2.896,False,p11,8553.0
18431,grateful-sloth,set7,17,30,15,227,30,2.534,False,p11,8553.0
18432,grateful-sloth,set7,18,179,216,204,204,3.528,False,p11,8553.0
18433,grateful-sloth,set7,19,147,16,230,230,3.544,False,p11,8553.0
18434,grateful-sloth,set7,20,227,136,39,136,4.566,False,p11,8553.0
18438,grateful-sloth,set8,3,228,130,74,74,4.566,False,p11,8553.0
18439,grateful-sloth,set8,4,113,197,194,197,2.793,False,p11,8553.0
18443,grateful-sloth,set8,8,240,137,57,137,10.665,False,p11,8553.0
18445,grateful-sloth,set8,10,44,130,49,49,3.711,False,p11,8553.0
18449,grateful-sloth,set8,14,223,9,8,223,2.864,False,p11,8553.0
18451,grateful-sloth,set8,16,113,246,175,175,7.631,False,p11,8553.0
18453,grateful-sloth,set8,18,13,96,72,13,5.242,False,p11,8553.0
18454,grateful-sloth,set8,19,122,242,224,224,6.997,False,p11,8553.0
18456,grateful-sloth,set9,0,205,70,203,70,50.967,False,p11,8553.0
18459,grateful-sloth,set9,3,159,141,177,141,4.481,False,p11,8553.0
18461,grateful-sloth,set9,5,247,180,156,156,4.216,False,p11,8553.0
18462,grateful-sloth,set9,6,146,154,24,154,4.191,False,p11,8553.0
18464,grateful-sloth,set9,8,249,227,86,227,7.744,False,p11,8553.0
18465,grateful-sloth,set9,9,120,236,241,120,5.554,False,p11,8553.0
18466,grateful-sloth,set9,10,76,189,128,76,5.132,False,p11,8553.0
18471,grateful-sloth,set9,15,238,213,103,213,5.741,False,p11,8553.0
18473,grateful-sloth,set9,17,108,49,203,108,3.45,False,p11,8553.0
18476,grateful-sloth,set9,20,132,171,221,221,3.195,False,p11,8553.0
18478,grateful-sloth,set10,1,234,35,202,202,6.104,False,p11,8553.0
18479,grateful-sloth,set10,2,13,73,126,13,5.292,False,p11,8553.0
18481,grateful-sloth,set10,4,99,137,234,137,19.833,False,p11,8553.0
18486,grateful-sloth,set10,9,191,125,109,191,6.185,False,p11,8553.0
18487,grateful-sloth,set10,10,207,157,230,207,5.91,False,p11,8553.0
18488,grateful-sloth,set10,11,95,0,136,95,4.497,False,p11,8553.0
18490,grateful-sloth,set10,13,221,228,123,221,5.9,False,p11,8553.0
18491,grateful-sloth,set10,14,86,70,217,70,7.071,False,p11,8553.0
18493,grateful-sloth,set10,16,171,232,156,156,3.72,False,p11,8553.0
18494,grateful-sloth,set10,17,123,70,124,124,2.476,False,p11,8553.0
18495,grateful-sloth,set10,18,121,219,215,219,2.404,False,p11,8553.0
18496,grateful-sloth,set10,19,120,69,142,142,4.424,False,p11,8553.0
18497,grateful-sloth,set10,20,183,226,24,24,4.013,False,p11,8553.0
18498,grateful-sloth,set11,0,73,57,159,73,3.301,False,p11,8553.0
18499,grateful-sloth,set11,1,212,180,111,111,3.971,False,p11,8553.0
18501,grateful-sloth,set11,3,109,144,220,220,5.214,False,p11,8553.0
18502,grateful-sloth,set11,4,116,188,214,188,4.797,False,p11,8553.0
18506,grateful-sloth,set11,8,78,200,213,200,3.035,False,p11,8553.0
18507,grateful-sloth,set11,9,220,182,222,222,7.494,False,p11,8553.0
18508,grateful-sloth,set11,10,159,118,136,136,2.41,False,p11,8553.0
18510,grateful-sloth,set11,12,47,108,115,108,5.42,False,p11,8553.0
18512,grateful-sloth,set11,14,58,105,30,30,6.001,False,p11,8553.0
18514,grateful-sloth,set11,16,27,174,71,27,4.488,False,p11,8553.0
18515,grateful-sloth,set11,17,165,111,99,99,3.212,False,p11,8553.0
18517,grateful-sloth,set11,19,51,140,106,106,6.687,False,p11,8553.0
18519,irresistible-jaguar,set1,0,179,82,170,170,21.014,False,p12,9890.0
18520,irresistible-jaguar,set1,1,24,11,116,11,22.973,False,p12,9890.0
18522,irresistible-jaguar,set1,3,139,228,30,30,9.492,False,p12,9890.0
18525,irresistible-jaguar,set1,6,248,91,120,248,7.323,False,p12,9890.0
18531,irresistible-jaguar,set1,12,94,81,58,94,3.771,False,p12,9890.0
18532,irresistible-jaguar,set1,13,52,121,207,121,9.525,False,p12,9890.0
18536,irresistible-jaguar,set1,17,123,136,74,123,11.582,False,p12,9890.0
18538,irresistible-jaguar,set1,19,44,87,82,87,5.575,False,p12,9890.0
18539,irresistible-jaguar,set1,20,113,33,112,33,5.305,False,p12,9890.0
18543,irresistible-jaguar,set2,3,72,206,210,210,4.026,False,p12,9890.0
18544,irresistible-jaguar,set2,4,155,113,2,113,8.89,False,p12,9890.0
18547,irresistible-jaguar,set2,7,91,216,38,38,3.763,False,p12,9890.0
18551,irresistible-jaguar,set2,11,248,245,85,245,5.368,False,p12,9890.0
18553,irresistible-jaguar,set2,13,66,36,105,66,5.441,False,p12,9890.0
18554,irresistible-jaguar,set2,14,124,105,210,124,9.491,False,p12,9890.0
18555,irresistible-jaguar,set2,15,39,22,68,68,3.735,False,p12,9890.0
18556,irresistible-jaguar,set2,16,52,72,187,72,4.957,False,p12,9890.0
18557,irresistible-jaguar,set2,17,224,141,227,227,3.993,False,p12,9890.0
18559,irresistible-jaguar,set2,19,39,77,222,77,38.341,False,p12,9890.0
18560,irresistible-jaguar,set2,20,29,95,85,29,9.316,False,p12,9890.0
18565,irresistible-jaguar,set3,4,136,96,64,136,3.112,False,p12,9890.0
18566,irresistible-jaguar,set3,5,137,202,80,137,4.318,False,p12,9890.0
18567,irresistible-jaguar,set3,6,186,47,237,237,6.865,False,p12,9890.0
18568,irresistible-jaguar,set3,7,50,4,63,63,4.424,False,p12,9890.0
18569,irresistible-jaguar,set3,8,99,238,110,110,3.232,False,p12,9890.0
18572,irresistible-jaguar,set3,11,204,230,137,230,10.942,False,p12,9890.0
18573,irresistible-jaguar,set3,12,141,94,230,230,3.249,False,p12,9890.0
18574,irresistible-jaguar,set3,13,113,205,74,74,2.732,False,p12,9890.0
18575,irresistible-jaguar,set3,14,49,67,156,156,6.998,False,p12,9890.0
18581,irresistible-jaguar,set3,20,158,108,159,159,6.006,False,p12,9890.0
18583,irresistible-jaguar,set4,1,68,80,44,44,6.556,False,p12,9890.0
18588,irresistible-jaguar,set4,6,57,45,24,57,6.883,False,p12,9890.0
18589,irresistible-jaguar,set4,7,27,33,77,27,3.299,False,p12,9890.0
18590,irresistible-jaguar,set4,8,214,219,147,147,9.103,False,p12,9890.0
18594,irresistible-jaguar,set4,12,245,152,169,152,2.574,False,p12,9890.0
18597,irresistible-jaguar,set4,15,200,122,126,126,4.972,False,p12,9890.0
18598,irresistible-jaguar,set4,16,200,206,164,164,4.692,False,p12,9890.0
18599,irresistible-jaguar,set4,17,241,155,227,241,3.9,False,p12,9890.0
18601,irresistible-jaguar,set4,19,162,29,215,29,5.898,False,p12,9890.0
18605,irresistible-jaguar,set5,2,226,112,139,226,3.305,False,p12,9890.0
18606,irresistible-jaguar,set5,3,144,39,10,10,3.658,False,p12,9890.0
18609,irresistible-jaguar,set5,6,51,223,232,223,3.733,False,p12,9890.0
18610,irresistible-jaguar,set5,7,124,103,241,103,4.757,False,p12,9890.0
18612,irresistible-jaguar,set5,9,156,181,110,181,12.101,False,p12,9890.0
18614,irresistible-jaguar,set5,11,103,207,19,103,4.618,False,p12,9890.0
18615,irresistible-jaguar,set5,12,74,15,190,15,7.123,False,p12,9890.0
18616,irresistible-jaguar,set5,13,100,238,66,66,5.208,False,p12,9890.0
18617,irresistible-jaguar,set5,14,202,247,40,247,8.259,False,p12,9890.0
18618,irresistible-jaguar,set5,15,156,9,58,156,4.847,False,p12,9890.0
18619,irresistible-jaguar,set5,16,154,2,57,2,6.283,False,p12,9890.0
18620,irresistible-jaguar,set5,17,132,142,106,106,6.014,False,p12,9890.0
18623,irresistible-jaguar,set5,20,49,96,97,96,7.524,False,p12,9890.0
18626,irresistible-jaguar,set6,2,195,39,104,39,6.724,False,p12,9890.0
18629,irresistible-jaguar,set6,5,171,41,157,171,4.591,False,p12,9890.0
18630,irresistible-jaguar,set6,6,102,99,73,73,11.826,False,p12,9890.0
18631,irresistible-jaguar,set6,7,65,189,67,67,4.457,False,p12,9890.0
18633,irresistible-jaguar,set6,9,115,154,142,154,3.955,False,p12,9890.0
18634,irresistible-jaguar,set6,10,128,109,142,128,9.809,False,p12,9890.0
18635,irresistible-jaguar,set6,11,118,232,16,118,4.931,False,p12,9890.0
18636,irresistible-jaguar,set6,12,120,140,40,120,4.442,False,p12,9890.0
18638,irresistible-jaguar,set6,14,141,39,178,141,5.384,False,p12,9890.0
18639,irresistible-jaguar,set6,15,146,247,160,146,5.433,False,p12,9890.0
18641,irresistible-jaguar,set6,17,124,20,0,124,4.698,False,p12,9890.0
18642,irresistible-jaguar,set6,18,11,222,245,222,3.941,False,p12,9890.0
18646,irresistible-jaguar,set7,1,216,230,154,230,3.334,False,p12,9890.0
18647,irresistible-jaguar,set7,2,96,131,76,131,9.408,False,p12,9890.0
18648,irresistible-jaguar,set7,3,32,231,39,231,4.03,False,p12,9890.0
18650,irresistible-jaguar,set7,5,208,5,215,215,4.166,False,p12,9890.0
18653,irresistible-jaguar,set7,8,44,249,190,44,5.548,False,p12,9890.0
18655,irresistible-jaguar,set7,10,156,146,221,146,5.248,False,p12,9890.0
18656,irresistible-jaguar,set7,11,129,12,221,129,6.306,False,p12,9890.0
18657,irresistible-jaguar,set7,12,74,244,58,74,6.352,False,p12,9890.0
18660,irresistible-jaguar,set7,15,41,194,15,41,3.974,False,p12,9890.0
18661,irresistible-jaguar,set7,16,216,182,129,182,3.848,False,p12,9890.0
18662,irresistible-jaguar,set7,17,104,149,142,149,5.599,False,p12,9890.0
18664,irresistible-jaguar,set7,19,239,123,171,239,4.165,False,p12,9890.0
18665,irresistible-jaguar,set7,20,45,194,14,45,4.855,False,p12,9890.0
18669,irresistible-jaguar,set8,3,178,119,70,119,3.841,False,p12,9890.0
18670,irresistible-jaguar,set8,4,72,143,150,72,6.401,False,p12,9890.0
18672,irresistible-jaguar,set8,6,212,215,207,212,3.533,False,p12,9890.0
18673,irresistible-jaguar,set8,7,147,247,126,147,8.948,False,p12,9890.0
18674,irresistible-jaguar,set8,8,0,120,74,0,2.982,False,p12,9890.0
18680,irresistible-jaguar,set8,14,205,109,71,109,3.757,False,p12,9890.0
18681,irresistible-jaguar,set8,15,235,111,92,92,4.593,False,p12,9890.0
18683,irresistible-jaguar,set8,17,99,54,195,54,5.357,False,p12,9890.0
18684,irresistible-jaguar,set8,18,144,81,70,81,4.301,False,p12,9890.0
18688,irresistible-jaguar,set9,1,173,35,54,35,3.466,False,p12,9890.0
18690,irresistible-jaguar,set9,3,11,122,22,122,6.674,False,p12,9890.0
18693,irresistible-jaguar,set9,6,191,72,31,191,4.658,False,p12,9890.0
18694,irresistible-jaguar,set9,7,149,110,131,149,11.317,False,p12,9890.0
18695,irresistible-jaguar,set9,8,216,221,15,216,5.223,False,p12,9890.0
18698,irresistible-jaguar,set9,11,245,183,216,245,4.093,False,p12,9890.0
18701,irresistible-jaguar,set9,14,152,191,24,191,5.517,False,p12,9890.0
18702,irresistible-jaguar,set9,15,191,47,183,47,6.78,False,p12,9890.0
18704,irresistible-jaguar,set9,17,139,15,236,139,5.615,False,p12,9890.0
18708,irresistible-jaguar,set10,0,35,171,160,35,3.583,False,p12,9890.0
18709,irresistible-jaguar,set10,1,131,150,213,131,5.158,False,p12,9890.0
18710,irresistible-jaguar,set10,2,222,242,235,235,4.707,False,p12,9890.0
18712,irresistible-jaguar,set10,4,149,8,212,149,4.714,False,p12,9890.0
18714,irresistible-jaguar,set10,6,33,30,11,33,3.102,False,p12,9890.0
18715,irresistible-jaguar,set10,7,97,158,191,191,6.123,False,p12,9890.0
18720,irresistible-jaguar,set10,12,23,179,99,179,4.484,False,p12,9890.0
18722,irresistible-jaguar,set10,14,189,212,249,249,3.992,False,p12,9890.0
18726,irresistible-jaguar,set10,18,214,200,103,200,3.841,False,p12,9890.0
18727,irresistible-jaguar,set10,19,31,136,132,136,8.464,False,p12,9890.0
18729,irresistible-jaguar,set11,0,186,140,108,186,6.905,False,p12,9890.0
18730,irresistible-jaguar,set11,1,158,49,29,158,4.124,False,p12,9890.0
18733,irresistible-jaguar,set11,4,227,97,119,97,3.483,False,p12,9890.0
18734,irresistible-jaguar,set11,5,67,177,31,67,4.234,False,p12,9890.0
18735,irresistible-jaguar,set11,6,126,219,0,219,3.94,False,p12,9890.0
18736,irresistible-jaguar,set11,7,115,43,91,115,2.859,False,p12,9890.0
18737,irresistible-jaguar,set11,8,118,207,235,207,3.19,False,p12,9890.0
18738,irresistible-jaguar,set11,9,159,164,19,164,2.682,False,p12,9890.0
18743,irresistible-jaguar,set11,14,142,241,97,241,4.708,False,p12,9890.0
18747,irresistible-jaguar,set11,18,156,216,188,216,5.489,False,p12,9890.0
18748,irresistible-jaguar,set11,19,208,225,43,43,10.157,False,p12,9890.0
18751,vague-mastiff,set1,1,124,238,102,102,4.479,False,p13,9787.0
18756,vague-mastiff,set1,6,183,16,50,50,7.931,False,p13,9787.0
18757,vague-mastiff,set1,7,30,49,152,152,4.749,False,p13,9787.0
18761,vague-mastiff,set1,11,18,224,238,18,9.753,False,p13,9787.0
18764,vague-mastiff,set1,14,94,15,188,188,5.738,False,p13,9787.0
18766,vague-mastiff,set1,16,103,224,16,103,9.866,False,p13,9787.0
18769,vague-mastiff,set1,19,226,182,41,182,5.031,False,p13,9787.0
18771,vague-mastiff,set2,0,1,249,152,249,5.769,False,p13,9787.0
18774,vague-mastiff,set2,3,57,62,23,62,8.618,False,p13,9787.0
18775,vague-mastiff,set2,4,139,4,130,4,3.243,False,p13,9787.0
18777,vague-mastiff,set2,6,141,69,202,141,6.77,False,p13,9787.0
18778,vague-mastiff,set2,7,102,63,7,7,5.694,False,p13,9787.0
18782,vague-mastiff,set2,11,210,232,9,9,7.549,False,p13,9787.0
18783,vague-mastiff,set2,12,14,225,113,14,5.09,False,p13,9787.0
18784,vague-mastiff,set2,13,47,62,52,62,4.908,False,p13,9787.0
18787,vague-mastiff,set2,16,50,96,227,50,5.625,False,p13,9787.0
18788,vague-mastiff,set2,17,11,249,136,136,5.788,False,p13,9787.0
18789,vague-mastiff,set2,18,31,106,217,31,8.925,False,p13,9787.0
18790,vague-mastiff,set2,19,132,180,169,132,4.614,False,p13,9787.0
18791,vague-mastiff,set2,20,11,147,200,200,3.658,False,p13,9787.0
18792,vague-mastiff,set3,0,128,200,38,128,3.84,False,p13,9787.0
18793,vague-mastiff,set3,1,35,238,247,238,7.722,False,p13,9787.0
18795,vague-mastiff,set3,3,239,206,232,232,15.473,False,p13,9787.0
18796,vague-mastiff,set3,4,11,110,230,110,3.495,False,p13,9787.0
18797,vague-mastiff,set3,5,23,150,142,23,5.324,False,p13,9787.0
18798,vague-mastiff,set3,6,186,29,222,222,2.403,False,p13,9787.0
18802,vague-mastiff,set3,10,81,2,76,76,3.994,False,p13,9787.0
18804,vague-mastiff,set3,12,132,226,197,197,6.721,False,p13,9787.0
18807,vague-mastiff,set3,15,1,171,174,171,4.231,False,p13,9787.0
18808,vague-mastiff,set3,16,214,4,195,4,3.947,False,p13,9787.0
18809,vague-mastiff,set3,17,214,157,102,157,41.108,False,p13,9787.0
18811,vague-mastiff,set3,19,172,50,133,172,4.774,False,p13,9787.0
18812,vague-mastiff,set3,20,146,244,225,146,2.784,False,p13,9787.0
18815,vague-mastiff,set4,2,124,65,81,124,2.941,False,p13,9787.0
18816,vague-mastiff,set4,3,20,182,126,182,7.94,False,p13,9787.0
18817,vague-mastiff,set4,4,171,30,12,12,4.27,False,p13,9787.0
18819,vague-mastiff,set4,6,113,19,58,58,6.367,False,p13,9787.0
18823,vague-mastiff,set4,10,187,73,243,187,4.823,False,p13,9787.0
18825,vague-mastiff,set4,12,79,7,91,79,6.006,False,p13,9787.0
18826,vague-mastiff,set4,13,195,58,27,27,3.569,False,p13,9787.0
18827,vague-mastiff,set4,14,182,129,213,129,12.283,False,p13,9787.0
18828,vague-mastiff,set4,15,186,178,0,178,3.693,False,p13,9787.0
18835,vague-mastiff,set5,1,204,211,33,33,36.926,False,p13,9787.0
18839,vague-mastiff,set5,5,222,68,144,68,5.904,False,p13,9787.0
18840,vague-mastiff,set5,6,238,63,78,63,3.792,False,p13,9787.0
18844,vague-mastiff,set5,10,14,2,195,14,3.168,False,p13,9787.0
18845,vague-mastiff,set5,11,92,226,120,92,4.612,False,p13,9787.0
18846,vague-mastiff,set5,12,177,173,10,173,8.66,False,p13,9787.0
18847,vague-mastiff,set5,13,214,246,100,246,3.815,False,p13,9787.0
18848,vague-mastiff,set5,14,156,111,52,156,18.786,False,p13,9787.0
18851,vague-mastiff,set5,17,174,223,146,223,4.585,False,p13,9787.0
18853,vague-mastiff,set5,19,180,11,133,133,3.114,False,p13,9787.0
18855,vague-mastiff,set6,0,87,97,65,97,3.762,False,p13,9787.0
18856,vague-mastiff,set6,1,200,106,66,106,3.632,False,p13,9787.0
18857,vague-mastiff,set6,2,235,121,102,235,2.898,False,p13,9787.0
18862,vague-mastiff,set6,7,4,158,208,208,6.296,False,p13,9787.0
18865,vague-mastiff,set6,10,234,196,208,208,3.693,False,p13,9787.0
18868,vague-mastiff,set6,13,121,173,236,121,3.029,False,p13,9787.0
18869,vague-mastiff,set6,14,112,110,220,112,3.322,False,p13,9787.0
18874,vague-mastiff,set6,19,245,164,29,164,3.586,False,p13,9787.0
18875,vague-mastiff,set6,20,27,222,247,247,6.195,False,p13,9787.0
18883,vague-mastiff,set7,7,135,15,156,135,3.198,False,p13,9787.0
18887,vague-mastiff,set7,11,13,139,200,139,3.394,False,p13,9787.0
18888,vague-mastiff,set7,12,43,133,86,133,25.264,False,p13,9787.0
18889,vague-mastiff,set7,13,110,246,16,246,8.408,False,p13,9787.0
18890,vague-mastiff,set7,14,96,137,92,96,7.6,False,p13,9787.0
18891,vague-mastiff,set7,15,147,248,45,45,11.506,False,p13,9787.0
18895,vague-mastiff,set7,19,32,236,179,32,5.799,False,p13,9787.0
18896,vague-mastiff,set7,20,204,87,212,204,6.527,False,p13,9787.0
18898,vague-mastiff,set8,1,86,106,44,106,21.186,False,p13,9787.0
18899,vague-mastiff,set8,2,95,144,105,95,26.05,False,p13,9787.0
18901,vague-mastiff,set8,4,152,162,110,162,38.758,False,p13,9787.0
18903,vague-mastiff,set8,6,173,219,72,72,15.048,False,p13,9787.0
18904,vague-mastiff,set8,7,43,215,69,215,4.558,False,p13,9787.0
18906,vague-mastiff,set8,9,171,205,224,224,5.085,False,p13,9787.0
18909,vague-mastiff,set8,12,33,214,131,131,8.839,False,p13,9787.0
18910,vague-mastiff,set8,13,51,150,152,51,3.234,False,p13,9787.0
18911,vague-mastiff,set8,14,190,160,7,160,8.445,False,p13,9787.0
18913,vague-mastiff,set8,16,191,236,49,236,4.566,False,p13,9787.0
18915,vague-mastiff,set8,18,243,10,124,10,4.596,False,p13,9787.0
18919,vague-mastiff,set9,1,54,178,96,96,3.872,False,p13,9787.0
18921,vague-mastiff,set9,3,249,166,214,249,4.893,False,p13,9787.0
18922,vague-mastiff,set9,4,121,34,228,121,11.092,False,p13,9787.0
18923,vague-mastiff,set9,5,171,74,67,74,61.726,False,p13,9787.0
18924,vague-mastiff,set9,6,72,100,225,225,4.761,False,p13,9787.0
18925,vague-mastiff,set9,7,234,36,44,234,12.316,False,p13,9787.0
18926,vague-mastiff,set9,8,41,212,116,116,6.307,False,p13,9787.0
18928,vague-mastiff,set9,10,108,181,118,181,5.207,False,p13,9787.0
18929,vague-mastiff,set9,11,35,244,76,244,7.849,False,p13,9787.0
18931,vague-mastiff,set9,13,106,147,96,106,3.703,False,p13,9787.0
18934,vague-mastiff,set9,16,65,152,133,65,28.329,False,p13,9787.0
18938,vague-mastiff,set9,20,45,222,231,45,6.13,False,p13,9787.0
18941,vague-mastiff,set10,2,146,23,24,23,2.775,False,p13,9787.0
18942,vague-mastiff,set10,3,115,203,207,115,13.649,False,p13,9787.0
18944,vague-mastiff,set10,5,141,133,155,155,12.25,False,p13,9787.0
18945,vague-mastiff,set10,6,194,225,57,194,3.881,False,p13,9787.0
18950,vague-mastiff,set10,11,97,245,23,97,3.687,False,p13,9787.0
18953,vague-mastiff,set10,14,247,139,50,50,7.389,False,p13,9787.0
18956,vague-mastiff,set10,17,146,91,180,180,3.339,False,p13,9787.0
18960,vague-mastiff,set11,0,27,213,15,213,9.661,False,p13,9787.0
18961,vague-mastiff,set11,1,197,2,109,2,4.207,False,p13,9787.0
18963,vague-mastiff,set11,3,200,141,124,200,3.504,False,p13,9787.0
18967,vague-mastiff,set11,7,113,191,190,190,4.699,False,p13,9787.0
18971,vague-mastiff,set11,11,78,96,115,115,3.964,False,p13,9787.0
18974,vague-mastiff,set11,14,178,170,59,59,3.438,False,p13,9787.0
18976,vague-mastiff,set11,16,68,130,33,68,3.573,False,p13,9787.0
18980,vague-mastiff,set11,20,43,236,206,206,3.532,False,p13,9787.0
18981,mighty-earwig,set1,0,166,219,100,219,3.414,False,p14,9286.0
18982,mighty-earwig,set1,1,157,36,11,157,5.34,False,p14,9286.0
18985,mighty-earwig,set1,4,204,23,34,204,3.258,False,p14,9286.0
18986,mighty-earwig,set1,5,31,210,181,31,5.55,False,p14,9286.0
18987,mighty-earwig,set1,6,52,240,132,240,4.952,False,p14,9286.0
18990,mighty-earwig,set1,9,22,91,2,91,6.289,False,p14,9286.0
18995,mighty-earwig,set1,14,179,146,52,52,3.724,False,p14,9286.0
18997,mighty-earwig,set1,16,118,164,79,164,3.155,False,p14,9286.0
18998,mighty-earwig,set1,17,104,63,165,165,5.131,False,p14,9286.0
19001,mighty-earwig,set1,20,29,118,74,74,2.949,False,p14,9286.0
19004,mighty-earwig,set2,2,152,5,190,152,5.118,False,p14,9286.0
19006,mighty-earwig,set2,4,223,157,24,223,4.226,False,p14,9286.0
19009,mighty-earwig,set2,7,51,181,230,181,3.74,False,p14,9286.0
